time (time),v(vdd) (voltage),v(clk) (voltage),v(sig) (voltage),v(en) (voltage),v(rst) (voltage),v(out) (voltage)
4.52e-08,0.82,0.0,0.82,0.82,0.82,-8.147426e-05
4.5208e-08,0.82,0.0,0.82,0.82,0.82,-1.202516e-05
4.5224e-08,0.82,0.0,0.82,0.82,0.82,9.157232e-05
4.5256e-08,0.82,0.0,0.82,0.82,0.82,0.0002021542
4.532e-08,0.82,0.0,0.82,0.82,0.82,0.0001649838
4.5448e-08,0.82,0.0,0.82,0.82,0.82,-5.129415e-05
4.5704e-08,0.82,0.0,0.82,0.82,0.82,-3.945762e-05
4.619982e-08,0.82,0.0,0.82,0.82,0.82,5.799624e-05
4.674589e-08,0.82,0.0,0.82,0.82,0.82,-2.810496e-05
4.783804e-08,0.82,0.0,0.82,0.82,0.82,4.095527e-05
5e-08,0.82,0.0,0.82,0.82,0.82,-1.883277e-05
5.001e-08,0.82,0.082,0.82,0.82,0.82,2.769643e-05
5.003e-08,0.82,0.246,0.82,0.82,0.82,0.0001063148
5.007e-08,0.82,0.574,0.82,0.82,0.82,0.0001414046
5.01e-08,0.82,0.82,0.82,0.82,0.82,2.533626e-05
5.0108e-08,0.82,0.82,0.82,0.82,0.7544,-6.608998e-05
5.0124e-08,0.82,0.82,0.82,0.82,0.6232,-0.0001818207
5.0156e-08,0.82,0.82,0.82,0.82,0.3608,-0.0002343682
5.02e-08,0.82,0.82,0.82,0.82,0.0,-9.653362e-05
5.02064e-08,0.82,0.82,0.82,0.82,0.0,-6.057096e-05
5.02192e-08,0.82,0.82,0.82,0.82,0.0,2.358293e-05
5.02448e-08,0.82,0.82,0.82,0.82,0.0,0.0001691741
5.0296e-08,0.82,0.82,0.82,0.82,0.0,0.0002614766
5.03984e-08,0.82,0.82,0.82,0.82,0.0,3.828975e-05
5.06032e-08,0.82,0.82,0.82,0.82,0.0,-0.0001479643
5.10128e-08,0.82,0.82,0.82,0.82,0.0,9.347184e-05
5.147049e-08,0.82,0.82,0.82,0.82,0.0,4.099682e-05
5.220527e-08,0.82,0.82,0.82,0.82,0.0,-5.441843e-05
5.330055e-08,0.82,0.82,0.82,0.82,0.0,8.265803e-05
5.443476e-08,0.82,0.82,0.82,0.82,0.0,-6.684749e-05
5.51e-08,0.82,0.82,0.82,0.82,0.0,8.375546e-05
5.511e-08,0.82,0.738,0.738,0.82,0.0,-0.006101925
5.513e-08,0.82,0.574,0.574,0.82,0.0,-0.01696748
5.517e-08,0.82,0.246,0.246,0.82,0.0,-0.03156865
5.52e-08,0.82,0.0,1.011413e-13,0.82,0.0,-0.03941392
5.5208e-08,0.82,0.0,0.0,0.82,0.0,-0.03725585
5.5224e-08,0.82,0.0,0.0,0.82,0.0,-0.03311915
5.5256e-08,0.82,0.0,0.0,0.82,0.0,-0.02608958
5.532e-08,0.82,0.0,0.0,0.82,0.0,-0.01661208
5.5448e-08,0.82,0.0,0.0,0.82,0.0,-0.005728132
5.5704e-08,0.82,0.0,0.0,0.82,0.0,0.001403447
5.616776e-08,0.82,0.0,0.0,0.82,0.0,-0.0008878333
5.667858e-08,0.82,0.0,0.0,0.82,0.0,0.0005901662
5.758854e-08,0.82,0.0,0.0,0.82,0.0,-0.0004663916
5.852068e-08,0.82,0.0,0.0,0.82,0.0,0.0003780905
6e-08,0.82,0.0,0.0,0.82,0.0,-0.0003273004
6.001e-08,0.82,0.082,0.0,0.82,0.0,-0.000219546
6.003e-08,0.82,0.246,0.0,0.82,0.0,-3.710954e-05
6.007e-08,0.82,0.574,0.0,0.82,0.0,9.761712e-05
6.01e-08,0.82,0.82,0.0,0.82,0.0,4.459886e-06
6.0108e-08,0.82,0.82,0.0,0.82,0.0,-8.245091e-05
6.0124e-08,0.82,0.82,0.0,0.82,0.0,-0.000205166
6.0156e-08,0.82,0.82,0.0,0.82,0.0,-0.0002604563
6.022e-08,0.82,0.82,0.0,0.82,0.0,-0.0001070524
6.0348e-08,0.82,0.82,0.0,0.82,0.0,0.0001388324
6.0604e-08,0.82,0.82,0.0,0.82,0.0,-4.299264e-05
6.104955e-08,0.82,0.82,0.0,0.82,0.0,1.447987e-05
6.15864e-08,0.82,0.82,0.0,0.82,0.0,-1.450464e-06
6.26601e-08,0.82,0.82,0.0,0.82,0.0,2.005338e-06
6.480748e-08,0.82,0.82,0.0,0.82,0.0,2.068169e-06
6.51e-08,0.82,0.82,0.0,0.82,0.0,-1.566895e-06
6.511e-08,0.82,0.738,0.0,0.82,0.0,-6.795176e-05
6.513e-08,0.82,0.574,0.0,0.82,0.0,-0.0001583996
6.517e-08,0.82,0.246,0.0,0.82,0.0,-0.0001830069
6.52e-08,0.82,5.373479e-14,0.0,0.82,0.0,-8.991944e-05
6.5208e-08,0.82,0.0,0.0,0.82,0.0,-1.780153e-05
6.5224e-08,0.82,0.0,0.0,0.82,0.0,9.909529e-05
6.5256e-08,0.82,0.0,0.0,0.82,0.0,0.0002163355
6.532e-08,0.82,0.0,0.0,0.82,0.0,0.0001887807
6.5448e-08,0.82,0.0,0.0,0.82,0.0,-6.148502e-05
6.5704e-08,0.82,0.0,0.0,0.82,0.0,-4.608958e-05
6.61e-08,0.82,0.0,0.0,0.82,0.0,4.629103e-05
6.611e-08,0.82,0.0,0.0,0.738,0.0,-0.002105733
6.613e-08,0.82,0.0,0.0,0.574,0.0,-0.005630447
6.617e-08,0.82,0.0,0.0,0.246,0.0,-0.00951616
6.62e-08,0.82,0.0,0.0,0.0,0.0,-0.008976493
6.6208e-08,0.82,0.0,0.0,0.0,0.0,-0.006273987
6.6224e-08,0.82,0.0,0.0,0.0,0.0,-0.0008222941
6.6256e-08,0.82,0.0,0.0,0.0,0.0,0.008536064
6.632e-08,0.82,0.0,0.0,0.0,0.0,0.01413268
6.6448e-08,0.82,0.0,0.0,0.0,0.0,0.008996079
6.6704e-08,0.82,0.0,0.0,0.0,0.0,0.001733066
6.7e-08,0.82,0.0,0.0,0.0,0.0,-0.0004746422
6.701e-08,0.82,0.0,0.082,0.0,0.0,0.004522355
6.703e-08,0.82,0.0,0.246,0.0,0.0,0.01364045
6.707e-08,0.82,0.0,0.574,0.0,0.0,0.02795064
6.71e-08,0.82,0.0,0.82,0.0,0.0,0.03598529
6.7108e-08,0.82,0.0,0.82,0.0,0.0,0.03395612
6.7124e-08,0.82,0.0,0.82,0.0,0.0,0.03014995
6.7156e-08,0.82,0.0,0.82,0.0,0.0,0.02398988
6.722e-08,0.82,0.0,0.82,0.0,0.0,0.01536639
6.7348e-08,0.82,0.0,0.82,0.0,0.0,0.006177615
6.7604e-08,0.82,0.0,0.82,0.0,0.0,0.0005094645
6.8116e-08,0.82,0.0,0.82,0.0,0.0,-0.0001371392
6.914e-08,0.82,0.0,0.82,0.0,0.0,8.475546e-05
7e-08,0.82,0.0,0.82,0.0,0.0,-3.214736e-05
7.001e-08,0.82,0.082,0.82,0.0,0.0,1.053998e-05
7.003e-08,0.82,0.246,0.82,0.0,0.0,8.238693e-05
7.007e-08,0.82,0.574,0.82,0.0,0.0,0.0001166645
7.01e-08,0.82,0.82,0.82,0.0,0.0,1.936278e-05
7.0108e-08,0.82,0.82,0.82,0.0,0.0,-5.387076e-05
7.0124e-08,0.82,0.82,0.82,0.0,0.0,-0.0001530249
7.0156e-08,0.82,0.82,0.82,0.0,0.0,-0.0001875528
7.022e-08,0.82,0.82,0.82,0.0,0.0,-7.240653e-05
7.0348e-08,0.82,0.82,0.82,0.0,0.0,9.433453e-05
7.0604e-08,0.82,0.82,0.82,0.0,0.0,-2.449075e-05
7.104956e-08,0.82,0.82,0.82,0.0,0.0,2.008829e-05
7.158622e-08,0.82,0.82,0.82,0.0,0.0,-3.941554e-06
7.265956e-08,0.82,0.82,0.82,0.0,0.0,1.441315e-05
7.480624e-08,0.82,0.82,0.82,0.0,0.0,-2.457512e-06
7.51e-08,0.82,0.82,0.82,0.0,0.0,1.023606e-05
7.511e-08,0.82,0.738,0.82,0.0,0.0,-4.910835e-05
7.513e-08,0.82,0.574,0.82,0.0,0.0,-0.0001276925
7.517e-08,0.82,0.246,0.82,0.0,0.0,-0.0001450127
7.52e-08,0.82,5.373479e-14,0.82,0.0,0.0,-6.932743e-05
7.5208e-08,0.82,0.0,0.82,0.0,0.0,-1.209593e-05
7.5224e-08,0.82,0.0,0.82,0.0,0.0,7.922996e-05
7.5256e-08,0.82,0.0,0.82,0.0,0.0,0.0001646851
7.532e-08,0.82,0.0,0.82,0.0,0.0,0.0001421993
7.5448e-08,0.82,0.0,0.82,0.0,0.0,-3.134688e-05
7.5704e-08,0.82,0.0,0.82,0.0,0.0,-2.810729e-05
7.619982e-08,0.82,0.0,0.82,0.0,0.0,3.181452e-05
7.674589e-08,0.82,0.0,0.82,0.0,0.0,-8.458248e-06
7.783804e-08,0.82,0.0,0.82,0.0,0.0,1.555999e-05
8e-08,0.82,0.0,0.82,0.0,0.0,-2.748361e-06
8.001e-08,0.82,0.082,0.82,0.082,0.0,0.003146433
8.003e-08,0.82,0.246,0.82,0.246,0.0,0.009822409
8.007e-08,0.82,0.574,0.82,0.574,0.0,0.02706206
8.01e-08,0.82,0.82,0.82,0.82,0.0,0.03922816
8.0108e-08,0.82,0.82,0.82,0.82,0.0,0.03869184
8.0124e-08,0.82,0.82,0.82,0.82,0.0,0.03721088
8.0156e-08,0.82,0.82,0.82,0.82,0.0,0.02922779
8.022e-08,0.82,0.82,0.82,0.82,0.0,0.01231504
8.0348e-08,0.82,0.82,0.82,0.82,0.0,0.01110364
8.0604e-08,0.82,0.82,0.82,0.82,0.0,0.00345799
8.097476e-08,0.82,0.82,0.82,0.82,0.0,-0.002433815
8.153698e-08,0.82,0.82,0.82,0.82,0.0,0.001927327
8.225032e-08,0.82,0.82,0.82,0.82,0.0,-0.00151705
8.343986e-08,0.82,0.82,0.82,0.82,0.0,0.001336403
8.464761e-08,0.82,0.82,0.82,0.82,0.0,-0.00114028
8.51e-08,0.82,0.82,0.82,0.82,0.0,0.0007784201
8.511e-08,0.82,0.738,0.738,0.82,0.0,-0.005475388
8.513e-08,0.82,0.574,0.574,0.82,0.0,-0.01655236
8.517e-08,0.82,0.246,0.246,0.82,0.0,-0.03139285
8.52e-08,0.82,5.373479e-14,1.011413e-13,0.82,0.0,-0.03932681
8.5208e-08,0.82,0.0,0.0,0.82,0.0,-0.0371829
8.5224e-08,0.82,0.0,0.0,0.82,0.0,-0.03306992
8.5256e-08,0.82,0.0,0.0,0.82,0.0,-0.02606957
8.532e-08,0.82,0.0,0.0,0.82,0.0,-0.01661299
8.5448e-08,0.82,0.0,0.0,0.82,0.0,-0.005733996
8.5704e-08,0.82,0.0,0.0,0.82,0.0,0.00140472
8.616789e-08,0.82,0.0,0.0,0.82,0.0,-0.0008884739
8.66788e-08,0.82,0.0,0.0,0.82,0.0,0.0005904175
8.758897e-08,0.82,0.0,0.0,0.82,0.0,-0.000466506
8.8521e-08,0.82,0.0,0.0,0.82,0.0,0.0003780849
9e-08,0.82,0.0,0.0,0.82,0.0,-0.000327236
9.001e-08,0.82,0.082,0.0,0.82,0.0,-0.0002195306
9.003e-08,0.82,0.246,0.0,0.82,0.0,-3.717142e-05
9.007e-08,0.82,0.574,0.0,0.82,0.0,9.753278e-05
9.01e-08,0.82,0.82,0.0,0.82,0.0,4.373482e-06
9.0108e-08,0.82,0.82,0.0,0.82,0.0,-8.253635e-05
9.0124e-08,0.82,0.82,0.0,0.82,0.0,-0.0002052389
9.0156e-08,0.82,0.82,0.0,0.82,0.0,-0.000260507
9.022e-08,0.82,0.82,0.0,0.82,0.0,-0.0001070716
9.0348e-08,0.82,0.82,0.0,0.82,0.0,0.0001388342
9.0604e-08,0.82,0.82,0.0,0.82,0.0,-4.299202e-05
9.104955e-08,0.82,0.82,0.0,0.82,0.0,1.447912e-05
9.15864e-08,0.82,0.82,0.0,0.82,0.0,-1.449876e-06
9.26601e-08,0.82,0.82,0.0,0.82,0.0,2.004838e-06
9.480748e-08,0.82,0.82,0.0,0.82,0.0,2.068621e-06
9.51e-08,0.82,0.82,0.0,0.82,0.0,-1.567096e-06
9.511e-08,0.82,0.738,0.0,0.82,0.0,-6.795144e-05
9.513e-08,0.82,0.574,0.0,0.82,0.0,-0.0001583987
9.517e-08,0.82,0.246,0.0,0.82,0.0,-0.0001830062
9.52e-08,0.82,5.373479e-14,0.0,0.82,0.0,-8.99197e-05
9.5208e-08,0.82,0.0,0.0,0.82,0.0,-1.78024e-05
9.5224e-08,0.82,0.0,0.0,0.82,0.0,9.90936e-05
9.5256e-08,0.82,0.0,0.0,0.82,0.0,0.0002163335
9.532e-08,0.82,0.0,0.0,0.82,0.0,0.0001887801
9.5448e-08,0.82,0.0,0.0,0.82,0.0,-6.148368e-05
9.5704e-08,0.82,0.0,0.0,0.82,0.0,-4.609008e-05
9.619982e-08,0.82,0.0,0.0,0.82,0.0,4.854474e-05
9.674589e-08,0.82,0.0,0.0,0.82,0.0,-3.041759e-05
9.7e-08,0.82,0.0,0.0,0.82,0.0,1.137299e-05
9.701e-08,0.82,0.0,0.082,0.82,0.0,0.006205277
9.703e-08,0.82,0.0,0.246,0.82,0.0,0.01714337
9.707e-08,0.82,0.0,0.574,0.82,0.0,0.03129605
9.71e-08,0.82,0.0,0.82,0.82,0.0,0.03819841
9.7108e-08,0.82,0.0,0.82,0.82,0.0,0.03598957
